StationID,COMID_WSC,COMID_GAGE,COMID_CAMELS,COMID_CLRHNA,COMID
04272716,,,,72051630.0,72051630.0
0427271805,,,,72054257.0,72054257.0
04272725,,,,72054257.0,72054257.0
0427272605,,,,72054257.0,72054257.0
04273000,,,,72051600.0,72051600.0
04273000,,,,72051600.0,72051600.0
0427300305,,,,72051600.0,72051600.0
04273005,,,,72051600.0,72051600.0
04273017,,,,72051600.0,72051600.0
04273020,,,,72051600.0,72051600.0
04273022,,,,72051600.0,72051600.0
04273024,,,,72051600.0,72051600.0
0427302480,,,,72051600.0,72051600.0
04273025,,,,72051600.0,72051600.0
0427302605,,,,72054362.0,72054362.0
04273028,,,,72054362.0,72054362.0
04273035,,,,72054362.0,72054362.0
0427303805,,,,72054362.0,72054362.0
0427305005,,,,72051563.0,72051563.0
04273400,,,,72051563.0,72051563.0
04273450,,,,72051563.0,72051563.0
04273500,,72051563.0,,72051563.0,72051563.0
04273500,,72051563.0,,72051563.0,72051563.0
04273554,,,,72051563.0,72051563.0
04273600,,,,72053956.0,72053956.0
0427362003,,,,72054148.0,72054148.0
04273695,,,,72054275.0,72054275.0
0427369705,,,,72054275.0,72054275.0
0427369708,,,,72052178.0,72052178.0
04273700,,72052178.0,,72052178.0,72052178.0
04273700,,72052178.0,,72052178.0,72052178.0
0427376505,,,,72053956.0,72053956.0
0427377505,,,,72053956.0,72053956.0
04273795,,,,72053956.0,72053956.0
0427379705,,,,72053956.0,72053956.0
0427379905,,,,72054174.0,72054174.0
0427379950,,,,72052221.0,72052221.0
04273800,,72052221.0,,72052221.0,72052221.0
04273800,,72052221.0,,72052221.0,72052221.0
0427380205,,,,72052221.0,72052221.0
0427380803,,,,72053457.0,72053457.0
0427381208,,,,72053457.0,72053457.0
0427382103,,,,72052798.0,72052798.0
0427384608,,,,72052798.0,72052798.0
04273860,,,,72052798.0,72052798.0
04273863,,,,72053464.0,72053464.0
04273865,,,,72052663.0,72052663.0
04273870,,,,72053530.0,72053530.0
0427387105,,,,72053530.0,72053530.0
04273880,,,,72052637.0,72052637.0
0427388203,,,,72052637.0,72052637.0
04273885,,,,72053547.0,72053547.0
04273900,,,,72053720.0,72053720.0
0427390205,,,,72053720.0,72053720.0
04273950,,,,72052658.0,72052658.0
04273960,,,,72052658.0,72052658.0
0427396505,,,,72052658.0,72052658.0
0427396508,,,,72052478.0,72052478.0
04273970,,,,72052478.0,72052478.0
0427399005,,,,72052478.0,72052478.0
04274000,,,,72052478.0,72052478.0
04274000,,,,72052478.0,72052478.0
0427419005,,,,72052478.0,72052478.0
04274200,,,,72052478.0,72052478.0
04274206,,,,72052478.0,72052478.0
04274215,,,,72053826.0,72053826.0
0427421805,,,,72053826.0,72053826.0
0427423505,,,,72051971.0,72051971.0
04274280,,,,72053973.0,72053973.0
04274300,,,,72053973.0,72053973.0
0427431005,,,,72053973.0,72053973.0
0427433005,,,,72053983.0,72053983.0
04274400,,,,72053983.0,72053983.0
0427441505,,,,72052467.0,72052467.0
0427443705,,,,72054148.0,72054148.0
0427445005,,,,72052467.0,72052467.0
0427445008,,,,72052467.0,72052467.0
04274500,,,,72052467.0,72052467.0
04274500,,,,72052467.0,72052467.0
0427450505,,,,72052467.0,72052467.0
04274515,,,,72051914.0,72051914.0
0427451503,,,,72051898.0,72051898.0
0427455008&0427455005&0427454005,,,,72053257.0,72053257.0
04274560,,,,72053257.0,72053257.0
04274600,,,,72053257.0,72053257.0
0427462005,,,,72053257.0,72053257.0
04274650,,,,72053257.0,72053257.0
04274793,,,,72053257.0,72053257.0
0427479305,,,,72053257.0,72053257.0
04274800,,,,72053257.0,72053257.0
0427480188,,,,72053419.0,72053419.0
0427480373,,,,72053419.0,72053419.0
04274805,,,,72053419.0,72053419.0
0427480705,,,,72053419.0,72053419.0
0427481405,,,,72052312.0,72052312.0
04274815,,,,72052312.0,72052312.0
0427481505,,,,72052312.0,72052312.0
04274830,,,,72052312.0,72052312.0
0427483505,,,,72053584.0,72053584.0
0427484005,,,,72053584.0,72053584.0
0427485505,,,,72052111.0,72052111.0
0427486005,,,,72053617.0,72053617.0
0427487005,,,,72053617.0,72053617.0
0427491005,,,,72053662.0,72053662.0
0427493005,,,,72052042.0,72052042.0
0427494005,,,,72052042.0,72052042.0
0427497005,,,,72053749.0,72053749.0
04275000,,,,72051898.0,72051898.0
04275000,,,,72051898.0,72051898.0
0427500105,,,,72051898.0,72051898.0
0427500108,,,,72051828.0,72051828.0
04275500,,,,72051828.0,72051828.0
04275500,,,,72051828.0,72051828.0
04275505,,,,72051828.0,72051828.0
04275530,,,,72051828.0,72051828.0
0427571005,,,,72053935.0,72053935.0
0427580205,,,,72053935.0,72053935.0
04276000,,,,72051745.0,72051745.0
04276015,,,,72053929.0,72053929.0
0427602005,,,,72053929.0,72053929.0
0427602805,,,,72053929.0,72053929.0
04276030,,,,72051682.0,72051682.0
0427603905,,,,72051682.0,72051682.0
04276040,,,,72051682.0,72051682.0
0427604105,,,,72051682.0,72051682.0
0427605005,,,,72053972.0,72053972.0
0427606305,,,,72053871.0,72053871.0
0427606505,,,,72053871.0,72053871.0
04276069,,,,72053871.0,72053871.0
04276069,,,,72053871.0,72053871.0
0427607005,,,,72053871.0,72053871.0
0427619105,,,,72053335.0,72053335.0
0427619205,,,,72053335.0,72053335.0
0427619208,,,,72053335.0,72053335.0
04276200,,,,72053335.0,72053335.0
04276200,,,,72053335.0,72053335.0
04276203,,,,72053335.0,72053335.0
0427620305,,,,72053335.0,72053335.0
0427621305,,,,72053505.0,72053505.0
04276215,,,,72053505.0,72053505.0
04276218,,,,72053505.0,72053505.0
0427622005,,,,72053505.0,72053505.0
0427622105,,,,72053505.0,72053505.0
0427622405,,,,72052210.0,72052210.0
04276250,,,,72053386.0,72053386.0
0427629005,,,,72053386.0,72053386.0
0427634005,,,,72052030.0,72052030.0
0427635003,,,,72052030.0,72052030.0
0427637005,,,,72053753.0,72053753.0
0427639008,,,,72053753.0,72053753.0
0427642805,,,,72053753.0,72053753.0
0427643005,,,,72053753.0,72053753.0
04276467,,,,72053630.0,72053630.0
04276469,,,,72053630.0,72053630.0
04276474,,,,72053630.0,72053630.0
0427647505,,,,72053630.0,72053630.0
0427647703,,,,72053630.0,72053630.0
0427648505,,,,72053630.0,72053630.0
0427648508,,,,72053630.0,72053630.0
0427649005,,,,72052030.0,72052030.0
0427649505,,,,72053732.0,72053732.0
0427649805,,,,72052242.0,72052242.0
0427649808,,,,72051781.0,72051781.0
04276500,,,,72051781.0,72051781.0
04276500,,,,72051781.0,72051781.0
04276502,,,,72051781.0,72051781.0
0427650505,,,,72051781.0,72051781.0
04276645,,,,72053455.0,72053455.0
04276645,,,,72053455.0,72053455.0
04276650,,,,72053455.0,72053455.0
0427667005,,,,72051182.0,72051182.0
0427668005,,,,72051182.0,72051182.0
0427669005,,,,72051182.0,72051182.0
04276760,,,,72053245.0,72053245.0
04276765,,,,72053245.0,72053245.0
0427676805,,,,72053245.0,72053245.0
04276770,,,,72053245.0,72053245.0
04276770,,,,72053245.0,72053245.0
04276775,,,,72053245.0,72053245.0
0427677505,,,,72053245.0,72053245.0
04276800,,,,72053217.0,72053217.0
0427680505,,,,72053188.0,72053188.0
04276820,,,,72052923.0,72052923.0
04276825,,,,72052923.0,72052923.0
0427683005,,,,72053080.0,72053080.0
0427683305,,,,72053080.0,72053080.0
04276835,,,,72052416.0,72052416.0
04276836,,,,72052416.0,72052416.0
04276837,,,,72052416.0,72052416.0
04276838,,,,72052416.0,72052416.0
04276839,,,,72052416.0,72052416.0
0427683950,,,,72052416.0,72052416.0
04276840,,,,72052416.0,72052416.0
0427684005,,,,72052416.0,72052416.0
04276842,,,,72052416.0,72052416.0
04276842,,,,72052416.0,72052416.0
0427684250,,,,72052416.0,72052416.0
04276843,,,,72052416.0,72052416.0
0427684350,,,,72052416.0,72052416.0
04276844,,,,72052416.0,72052416.0
04276845,,,,72052416.0,72052416.0
04276850,,,,72052416.0,72052416.0
042768505,,,,72052416.0,72052416.0
04276851,,,,72052416.0,72052416.0
0427685105,,,,72052416.0,72052416.0
04276852,,,,72052416.0,72052416.0
0427685305,,,,72052416.0,72052416.0
04276870,,,,72051189.0,72051189.0
0427687005,,,,72051189.0,72051189.0
04276875,,,,72057312.0,72057312.0
04276877,,,,72057312.0,72057312.0
04276885,,,,72057312.0,72057312.0
04276895,,,,72057312.0,72057312.0
0427689605,,,,72057312.0,72057312.0
04276900,,,,72057312.0,72057312.0
0427690308,,,,72057312.0,72057312.0
04276920,,,,72057312.0,72057312.0
04277432&04277435,,,,72056109.0,72056109.0
0427743705,,,,72056109.0,72056109.0
0427743708,,,,72056109.0,72056109.0
04277450,,,,72056109.0,72056109.0
0427745105,,,,72056109.0,72056109.0
04277520,,,,72056139.0,72056139.0
04277550,,,,72057552.0,72057552.0
0427810005,,,,72057627.0,72057627.0
0427829005,,,,72057627.0,72057627.0
04278300,,,,72057627.0,72057627.0
04278300,,,,72057627.0,72057627.0
04278310,,,,72057627.0,72057627.0
0427832005,,,,72057627.0,72057627.0
04278825,,,,72055395.0,72055395.0
0427882605,,,,72055395.0,72055395.0
04278900&04278500&04278000&04277500,,,,72051204.0,72051204.0
04278998,,,,72051204.0,72051204.0
04279000,,,,72051204.0,72051204.0
04279001,,,,72051192.0,72051192.0
0427900305,,,,72052858.0,72052858.0
04279004,,,,72052858.0,72052858.0
0427900905,,,,72052858.0,72052858.0
04279010,,,,72052858.0,72052858.0
0427901105,,,,72052858.0,72052858.0
04279015,,,,72051192.0,72051192.0
0427901650,,,,72051192.0,72051192.0
04279017,,,,72051192.0,72051192.0
04279018,,,,72051192.0,72051192.0
0427902505,,,,72051400.0,72051400.0
04279040,,,,72057695.0,72057695.0
04279040,,,,72057695.0,72057695.0
04279125,,,,72057448.0,72057448.0
04279125,,,,72057448.0,72057448.0
0427912505,,,,72057448.0,72057448.0
0427913008,,,,72057177.0,72057177.0
0427914005,,,,72057448.0,72057448.0
0427915005,,,,72057448.0,72057448.0
0427917005,,,,72057448.0,72057448.0
04279200,,,,72055631.0,72055631.0
04279490,,,,72057646.0,72057646.0
04279490,,,,72057646.0,72057646.0
04280000,,72055853.0,,72055853.0,72055853.0
04280000,,72055853.0,,72055853.0,72055853.0
0428030203,,,,72057134.0,72057134.0
0428032505,,,,72057253.0,72057253.0
0428033005,,,,72057253.0,72057253.0
0428033008,,,,72056090.0,72056090.0
04280350,,,,72056090.0,72056090.0
04280350,,,,72056090.0,72056090.0
0428035103,,,,72055902.0,72055902.0
0428036005,,,,72057363.0,72057363.0
04280380,,,,72057363.0,72057363.0
0428038505,,,,72057305.0,72057305.0
0428039505,,,,72056231.0,72056231.0
0428039508,,,,72055902.0,72055902.0
04280400,,,,72055902.0,72055902.0
0428042005,,,,72056127.0,72056127.0
0428042008,,,,72055848.0,72055848.0
04280425,,,,72055848.0,72055848.0
0428044805,,,,72055848.0,72055848.0
04280450,,,,72055848.0,72055848.0
04280450,,,,72055848.0,72055848.0
0428049005,,,,72055848.0,72055848.0
04280500,,,,72055848.0,72055848.0
0428050203,,,,72055848.0,72055848.0
04280600,,,,72057245.0,72057245.0
0428060105,,,,72057245.0,72057245.0
04280650,,,,72056100.0,72056100.0
04280685,,,,72056322.0,72056322.0
0428068605,,,,72056322.0,72056322.0
0428069403,,,,72056322.0,72056322.0
0428069705,,,,72057331.0,72057331.0
04280698,,,,72057331.0,72057331.0
04280700,,,,72057331.0,72057331.0
0428070205,,,,72057331.0,72057331.0
0428070208,,,,72056062.0,72056062.0
04280740,,,,72055976.0,72055976.0
0428074105,,,,72055976.0,72055976.0
04280746,,,,72057313.0,72057313.0
0428075105,,,,72057313.0,72057313.0
04280755,,,,72055881.0,72055881.0
0428076008,,,,72055651.0,72055651.0
04280768,,,,72055651.0,72055651.0
0428077205,,,,72055651.0,72055651.0
04280773,,,,72055651.0,72055651.0
0428077505,,,,72055631.0,72055631.0
04280800,,,,72052830.0,72052830.0
04280800,,,,72052830.0,72052830.0
04280910,,,,72055783.0,72055783.0
04281480,,,,72056112.0,72056112.0
04281500,,72056112.0,,72056112.0,72056112.0
04281500,,72056112.0,,72056112.0,72056112.0
04282000,,,,72055752.0,72055752.0
04282000,,,,72055752.0,72055752.0
04282200,,,,72052907.0,72052907.0
04282200,,,,72052907.0,72052907.0
04282500,,,,72051184.0,72051184.0
04282500,,,,72051184.0,72051184.0
04282525,,72052071.0,,72052071.0,72052071.0
04282525,,72052071.0,,72052071.0,72052071.0
04282576,,,,72051178.0,72051178.0
04282581,,,,72053175.0,72053175.0
04282586,,,,72053219.0,72053219.0
04282629,,,,72052653.0,72052653.0
04282634,,,,72052653.0,72052653.0
04282636,,,,72052653.0,72052653.0
04282636,,,,72052653.0,72052653.0
04282650,,72052402.0,,72052402.0,72052402.0
04282650,,72052402.0,,72052402.0,72052402.0
04282700,,,,72053488.0,72053488.0
04282780,,72052406.0,,72052406.0,72052406.0
04282780,,72052406.0,,72052406.0,72052406.0
04282795,,72053715.0,,72053715.0,72053715.0
04282795,,72053715.0,,72053715.0,72053715.0
04282800,,,,72053715.0,72053715.0
04282813,,72053715.0,,72053715.0,72053715.0
04282813,,72053715.0,,72053715.0,72053715.0
04283000,,,,72053760.0,72053760.0
04283000,,,,72053760.0,72053760.0
04283381,,,,72053353.0,72053353.0
04283461,,,,72053353.0,72053353.0
04283500,,,,72052717.0,72052717.0
04283500,,,,72052717.0,72052717.0
04284000,,72052717.0,,72052717.0,72052717.0
04284000,,72052717.0,,72052717.0,72052717.0
04284477,,,,72052717.0,72052717.0
04284574,,,,72052465.0,72052465.0
04284750,,,,72052258.0,72052258.0
04284751,,,,72051959.0,72051959.0
04284751,,,,72051959.0,72051959.0
04285000,,,,72052452.0,72052452.0
04285050&04285000,,,,72052452.0,72052452.0
04285500,,72052452.0,,72052452.0,72052452.0
04285500,,72052452.0,,72052452.0,72052452.0
04285800,,,,72052452.0,72052452.0
04285800,,,,72052452.0,72052452.0
04286000,,72051916.0,,72051916.0,72051916.0
04286000,,72051916.0,,72051916.0,72051916.0
04286290,,,,72053346.0,72053346.0
04286408,,,,72053346.0,72053346.0
04286410,,,,72053346.0,72053346.0
04286500,,,,72052732.0,72052732.0
04286500,,,,72052732.0,72052732.0
04286600,,,,72052732.0,72052732.0
04287000,,72052525.0,,72052525.0,72052525.0
04287000,,72052525.0,,72052525.0,72052525.0
04287100,,,,72051890.0,72051890.0
04287101,,,,72051916.0,72051916.0
04287500,,,,72051858.0,72051858.0
04287900,,,,72053256.0,72053256.0
04287948,,,,72052481.0,72052481.0
04287950,,,,72052481.0,72052481.0
04288000,,72052225.0,,72052225.0,72052225.0
04288000,,72052225.0,,72052225.0,72052225.0
04288002,,,,72052225.0,72052225.0
04288010,,,,72051814.0,72051814.0
04288040,,,,72051814.0,72051814.0
04288225,,72054012.0,,72054012.0,72054012.0
04288225,,72054012.0,,72054012.0,72054012.0
04288230,,72054012.0,,,72054012.0
04288250,,,,72054012.0,72054012.0
04288251,,,,72052563.0,72052563.0
04288295,,,,72052563.0,72052563.0
04288350,,,,72052366.0,72052366.0
04288500,,,,72052366.0,72052366.0
04288500,,,,72052366.0,72052366.0
04289000,,72052366.0,,72052366.0,72052366.0
04289000,,72052366.0,,72052366.0,72052366.0
04289002,,,,72052366.0,72052366.0
04289010,,,,72051731.0,72051731.0
04289030,,,,72051706.0,72051706.0
04289489,,,,72053559.0,72053559.0
04289500,,,,72051665.0,72051665.0
04289700,,,,72051665.0,72051665.0
04289880,,,,72053923.0,72053923.0
04289881,,,,72053923.0,72053923.0
04289881,,,,72051665.0,72051665.0
04289900,,,,72051606.0,72051606.0
04290160,,,,72053978.0,72053978.0
04290161,,,,72053978.0,72053978.0
04290200,,,,72051593.0,72051593.0
042903349,,,,72053914.0,72053914.0
04290335,,72053914.0,,72053914.0,72053914.0
04290335,,72053914.0,,72053914.0,72053914.0
04290490,,,,72053852.0,72053852.0
04290491,,,,72053852.0,72053852.0
04290500,,72051593.0,,72051579.0,72051593.0
04290500,,72051593.0,,72051579.0,72051593.0
04290550,,,,72051579.0,72051579.0
04290550,,,,72051579.0,72051579.0
04290560,,,,72051579.0,72051579.0
04290560,,,,72051579.0,72051579.0
04290565,,,,72051579.0,72051579.0
04290575,,,,72054066.0,72054066.0
04290580,,,,72054066.0,72054066.0
04290580,,,,72054066.0,72054066.0
04290610,,,,72054170.0,72054170.0
04290702,,,,72052631.0,72052631.0
04291000,,,,72054253.0,72054253.0
04291000,,,,72054253.0,72054253.0
04291500,,,,72051846.0,72051846.0
04291500,,,,72051846.0,72051846.0
04292000,,72051824.0,,72051824.0,72051824.0
04292000,,72051824.0,,72051824.0,72051824.0
04292100,,,,72052706.0,72052706.0
04292201,,,,72051671.0,72051671.0
04292500,,72051590.0,,72051590.0,72051590.0
04292500,,72051590.0,,72051590.0,72051590.0
04292700,,72054372.0,,72054372.0,72054372.0
04292700,,72054372.0,,72054372.0,72054372.0
04292750,,,,72054427.0,72054427.0
04292770,,72054427.0,,,72054427.0
04292795,,,,72054603.0,72054603.0
04292800,,,,72054603.0,72054603.0
04292810,,72054608.0,,,72054608.0
04293000,,,,72046767.0,72046767.0
04293000,,,,72046767.0,72046767.0
04293200,,,,72046778.0,72046778.0
04293200,,,,72046778.0,72046778.0
04293430,,,,72051437.0,72051437.0
04293430,,,,72051437.0,72051437.0
04293500,,,,72051195.0,72051195.0
04293500,,,,72051195.0,72051195.0
04293600,,,,72052554.0,72052554.0
04293600,,,,72052554.0,72052554.0
04293700,,,,72052664.0,72052664.0
04293700,,,,72052664.0,72052664.0
04293795,,,,72052189.0,72052189.0
04293795,,,,72052189.0,72052189.0
04293900,,,,72054686.0,72054686.0
04293900,,,,72054686.0,72054686.0
04294000,,,,72051177.0,72051177.0
04294000,,,,72051177.0,72051177.0
04294140,,,,72051208.0,72051208.0
04294300,,,,72046756.0,72046756.0
04294300,,,,72046756.0,72046756.0
0429500001&04279085&02OH001,,,,72046279.0,72046279.0
04296000,,72051993.0,72051993.0,72051993.0,72051993.0
04296150,,,,72054450.0,72054450.0
04296280,,,,72052309.0,72052309.0
04296500,,72052251.0,,72052251.0,72052251.0
04296500,,72052251.0,,72052251.0,72052251.0
04AA001,71011597.0,,,71011598.0,71011597.0
04AA002,71011597.0,,,71011597.0,71011597.0
04AA003,71011593.0,,,71011593.0,71011593.0
04AA004,71011590.0,,71011592.0,71011592.0,71011590.0
04AB001,71004422.0,,71004424.0,71004424.0,71004422.0
04AB719,71004412.0,,,71005239.0,71004412.0
04AC001,71011618.0,,,71011618.0,71011618.0
04AC002,71011732.0,,,71011732.0,71011732.0
04AC003,71011732.0,,,,71011732.0
04AC004,71011618.0,,,,71011618.0
04AC004&04AC006,,,,71011618.0,71011618.0
04AC005,71007875.0,,,71007875.0,71007875.0
04AC006,71011618.0,,,,71011618.0
04AC007,71011732.0,,,71011732.0,71011732.0
04AC008,71011986.0,,,71011986.0,71011986.0
04AD002,71007626.0,,71007626.0,71007626.0,71007626.0
04CA001,71016726.0,,,71016584.0,71016726.0
04CA002,71016526.0,,71016528.0,71016528.0,71016526.0
04CA003,71023019.0,,71023019.0,71023019.0,71023019.0
04CA004,71022627.0,,,71022627.0,71022627.0
04CA005,71022629.0,,,71022629.0,71022629.0
04CB001,71016544.0,,71016544.0,71016544.0,71016544.0
04CC001,71007492.0,,,71007493.0,71007492.0
04CC002,71007505.0,,,71007505.0,71007505.0
04CD001,71011604.0,,,71011604.0,71011604.0
04CD002,71012166.0,,,71012240.0,71012166.0
04CE001,71016845.0,,,71016838.0,71016845.0
04CE002,71016838.0,,,71016838.0,71016838.0
04DA001,71021952.0,,71021952.0,71021952.0,71021952.0
04DA002,71016379.0,,,71016379.0,71016379.0
04DA003,71016374.0,,,71016374.0,71016374.0
04DA004,71021558.0,,,71021558.0,71021558.0
04DB001,71017230.0,,71017230.0,71017230.0,71017230.0
04DB002,71017334.0,,,71017334.0,71017334.0
04DB003,71017247.0,,,71017243.0,71017247.0
04DC001,71011386.0,,71011387.0,71011387.0,71011386.0
04DC002,71011810.0,,71011810.0,71011810.0,71011810.0
04EA001,71016787.0,,71016791.0,71016791.0,71016787.0
04ED001,71008069.0,,,71008069.0,71008069.0
04FA001,71027647.0,,71027647.0,71027647.0,71027647.0
04FA002,71028573.0,,,71028573.0,71028573.0
04FA003,71022119.0,,71022119.0,71022119.0,71022119.0
04FB001,71021864.0,,71021864.0,71021864.0,71021864.0
04FB002,71021877.0,,,71021874.0,71021877.0
04FC001,71016535.0,,71016535.0,71016535.0,71016535.0
04FC002,71021752.0,,,71021752.0,71021752.0
04FC003,71022612.0,,,71022612.0,71022612.0
04GA001,,,,71027636.0,71027636.0
04GA002,71027932.0,,71027932.0,71027932.0,71027932.0
04GA003,71027773.0,,,71027773.0,71027773.0
04GA004,,,,71027646.0,71027646.0
04GB001,71034212.0,,,,71034212.0
04GB002,71034212.0,,,,71034212.0
04GB003,71034212.0,,,,71034212.0
04GB004,71034239.0,,71034244.0,71034244.0,71034239.0
04GB005,71040396.0,,71040396.0,71040396.0,71040396.0
04GC001,71028693.0,,,71028693.0,71028693.0
04GC002,71027610.0,,,71027610.0,71027610.0
04GD001,71027552.0,,,71027552.0,71027552.0
04GD002,71027871.0,,,71027871.0,71027871.0
04GF001,71027997.0,,,71028010.0,71027997.0
04HA001,71027403.0,,,71027403.0,71027403.0
04HA002,71027391.0,,,71027391.0,71027391.0
04HA003,71028487.0,,,71028493.0,71028487.0
04JA001,71039510.0,,,71039510.0,71039510.0
04JA002,71039510.0,,,71039510.0,71039510.0
04JC001,71040160.0,,,71040168.0,71040160.0
04JC002,71040160.0,,71040168.0,71040160.0,71040160.0
04JC003,71039597.0,,,71039597.0,71039597.0
04JD001,71039494.0,,,71040254.0,71039494.0
04JD002,71039494.0,,,71039494.0,71039494.0
04JD003,71039494.0,,,72032617.0,71039494.0
04JD005,71040185.0,,71040195.0,71040185.0,71040185.0
04JD006,71040367.0,,,71040312.0,71040367.0
04JF001,71033877.0,,71033879.0,71033877.0,71033877.0
04JG001,71033723.0,,,71033723.0,71033723.0
04KA001,71027938.0,,71027938.0,71027938.0,71027938.0
04KA002,71029793.0,,,71031280.0,71029793.0
